record_id,status_code,created_at,updated_at,user_assigned_uuid,notes,demand,category
882,pending,10/21/2021,5/5/2020,9bd5584f-94ea-4832-9697-0ff123e3e236,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",medium,Van
883,retired,6/13/2020,3/12/2021,89dab11e-3043-4c6a-a477-2e3988eef8fd,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",medium,Extra Large
884,pending,12/23/2020,11/2/2020,ab5da1cb-920a-4bb5-80e9-ac0bc74df66a,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",low,Extra Large
885,retired,9/25/2021,9/11/2020,56fdd823-1faa-409b-885e-dfde7272090d,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,high,Van
886,retired,11/18/2021,11/30/2020,70f5b31d-03f5-4499-bbde-8e49be1412f7,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,low,Van
887,active,12/23/2020,12/11/2021,f16ab8d3-6d01-4e9f-a5b6-2a7e473c833f,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",high,Sport
888,inactive,9/24/2021,12/14/2020,3f48918a-4f58-40ee-ba25-e083ad5ec89b,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",high,Extra Large
889,inactive,8/16/2020,10/4/2020,310fa843-d1e2-4d43-ae97-61be8789c3b1,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",low,Economical
890,pending,4/17/2021,9/20/2021,186c6106-04c5-4419-92f7-e5776d11605e,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",low,Economical
891,pending,6/6/2020,7/14/2020,855d3fc3-d507-47cd-bbcf-5398f5f56101,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",medium,Luxury
892,pending,7/2/2021,10/6/2020,b74f08d4-e4f4-48d3-a09c-5fb859058f5c,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,low,Sport
893,retired,12/17/2020,7/3/2021,64dbe6d3-b045-4b3a-b036-42124e386d85,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",low,Van
894,pending,5/26/2020,1/3/2021,dda54931-20f3-4221-b808-4f2c95ee1734,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,high,Extra Large
895,retired,2/16/2020,5/15/2020,1d14c273-ce16-4b37-8696-b8a902195634,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",medium,Luxury
896,pending,6/28/2021,4/28/2020,4739f126-c5a7-4458-8927-ae69338d5698,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,high,Economical
897,inactive,4/1/2021,11/1/2021,62c4f0a5-7d9a-48f7-bed5-5631e882db64,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",medium,Van
898,pending,3/16/2020,11/11/2020,7e0ed7f7-fe19-4584-a97a-fb6e6ea847a4,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,high,Luxury
899,pending,4/27/2020,1/24/2021,e616c8d8-5fbc-4d4d-a36c-bef19866c682,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,high,Sport
900,active,2/13/2020,2/28/2021,8831055a-e7ca-443c-911d-1f51c6b5edf1,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,medium,Van
901,active,2/8/2020,5/14/2020,716eefe2-1eaa-4b30-aa97-97b7609d9aad,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",high,Economical
902,pending,2/3/2021,6/24/2021,b38729c1-5e0a-4f89-8bdb-099c4b408683,Phasellus in felis. Donec semper sapien a libero. Nam dui.,medium,Van
903,retired,2/11/2021,9/26/2021,c1030151-f0c6-4a4e-829b-aeb3a6d1ed1e,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,low,Sport
904,active,4/12/2021,8/28/2020,3fee122d-c75f-4c89-812a-3b5c51c93a19,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",low,Truck
905,retired,9/18/2021,7/16/2020,cd05f927-8617-4aa2-be47-91f82aaf3953,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",low,Extra Large
906,retired,4/5/2020,3/16/2021,3132ed18-e1ba-483d-9a3c-22d8896ab912,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",medium,Economical
907,retired,5/4/2020,6/13/2020,39b39d91-f7c6-4c7a-8167-34d78db86d44,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,low,Truck
908,inactive,11/27/2021,11/11/2020,cfb780e7-b2b8-48e5-899e-88612c8dbbfe,Sed ante. Vivamus tortor. Duis mattis egestas metus.,medium,Truck
909,inactive,6/22/2020,9/17/2020,be4e8687-0707-4b75-8259-28e1eb02a93e,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",high,Economical
910,inactive,12/24/2020,12/19/2021,41553153-4a68-41d2-a8a0-5c1ae130f433,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,low,Extra Large
911,inactive,8/5/2021,9/15/2021,1bdae5ef-b762-490e-b067-702a990a4f5f,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",high,Sport
912,retired,1/27/2020,2/9/2021,38eaaf1d-3122-479b-ac10-cc7f2eccf185,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",medium,Truck
913,pending,7/6/2021,11/23/2020,1c48fb3d-a534-4cba-af2c-33815a8ded6a,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",medium,Van
914,active,11/7/2020,1/24/2020,0d95aa08-c1df-4189-a5d6-5b30df88f599,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,low,Luxury
915,inactive,12/13/2020,10/20/2021,13eeb7e8-8327-4bb5-b2df-3bee414240e8,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",low,Luxury
916,retired,3/8/2021,11/24/2020,fff1a39e-548a-417a-873e-0278a380129c,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",low,Sport
917,inactive,2/23/2021,4/9/2020,33ad1382-fd21-4765-bd90-4a2e4d14a1e8,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",high,Truck
918,active,7/15/2020,5/5/2020,358629a3-6f88-4df8-b898-998251d40435,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",low,Van
919,retired,3/31/2020,1/25/2020,f7a3b456-5b84-4625-8afb-26f773a2b2f8,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",high,Extra Large
920,pending,1/29/2021,12/14/2021,4649987a-f7d6-40a8-8902-6af3370c6406,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",high,Van
921,pending,7/4/2020,1/17/2020,7330f123-cd8f-4d04-b6b3-c4e2ede566b8,In congue. Etiam justo. Etiam pretium iaculis justo.,medium,Luxury
922,pending,8/10/2021,10/6/2020,b3e22c49-b7af-4036-b02a-fb2f1be844d8,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,high,Extra Large
923,active,6/11/2021,8/25/2020,2d8cbaae-bfb7-454d-8b73-e9fb67c0b6aa,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,medium,Truck
924,active,3/17/2020,9/1/2021,f0eda68b-8bbc-42ec-941a-4a7dde71a006,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",low,Luxury
925,inactive,5/10/2021,3/20/2021,d2f8dd34-bca6-4a07-af97-d744b2a21de4,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,high,Truck
926,pending,10/2/2020,2/19/2020,d61a45a4-46da-4b32-8cea-417608567186,Phasellus in felis. Donec semper sapien a libero. Nam dui.,medium,Van
927,retired,2/10/2021,7/20/2020,dddaf0c3-9910-46d7-9c82-3cd333f8b8e5,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,low,Sport
928,active,8/1/2020,10/27/2020,8060dfda-326a-4475-80a4-e80d613caa83,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",low,Van
929,active,9/6/2021,6/18/2020,68053790-0ed6-4424-ac6e-10301edf499c,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,low,Economical
930,active,6/29/2020,2/26/2021,7ca929e9-05b3-4f5c-8ff9-2b040c62195c,Phasellus in felis. Donec semper sapien a libero. Nam dui.,low,Economical
931,retired,2/16/2021,5/8/2020,9a476f99-651e-4d09-a615-425df6eca278,In congue. Etiam justo. Etiam pretium iaculis justo.,low,Economical
932,retired,8/7/2021,8/26/2021,665ab764-b6b6-4d7c-a300-58ddd2210aa4,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",low,Truck
933,active,1/22/2020,9/16/2021,5f1ae021-fbe1-415d-9c29-aa2fc93edd94,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",low,Luxury
934,inactive,9/4/2020,5/21/2021,de58f43f-cfec-4730-8215-d4ba751a35cd,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,medium,Extra Large
935,pending,1/11/2021,12/12/2020,a2f7b7ff-3e89-4df4-af6a-38de67baeeb7,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",high,Economical
936,retired,9/17/2021,10/4/2020,d6e21d4e-eacb-4bbc-a52f-e6715635df4b,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,high,Truck
937,pending,9/2/2020,4/14/2021,34bb0f35-5aba-47fd-9ed8-de9e74f7c1dd,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",low,Luxury
938,inactive,2/12/2020,5/19/2021,fee174e6-778d-428a-8846-5c04fe681c2b,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,low,Van
939,pending,10/12/2021,7/18/2020,ebe3e90a-ddf1-46ea-ab17-578ac38d79f6,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",medium,Extra Large
940,active,8/14/2021,10/30/2021,7c56accc-5e3f-4c0c-9d6f-5fa0f7e0d882,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,high,Van
941,retired,1/17/2020,4/24/2021,fc426cb2-4ad3-483f-8c12-4ee7455a7a12,Sed ante. Vivamus tortor. Duis mattis egestas metus.,low,Truck
942,retired,10/20/2020,1/4/2020,f1f89a5a-8ecf-46ea-a22d-448d7737a7f8,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,high,Luxury
943,pending,10/27/2021,4/12/2020,b30497ab-1dde-4a5f-b47b-b4a4149b5d79,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",medium,Sport
944,active,9/3/2020,2/6/2020,d4d10d5b-49d4-468c-8ca1-f4ce594a7ab6,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",high,Luxury
945,inactive,8/29/2020,8/31/2020,eff623cb-790a-4233-9af1-e6cf60e6ae8a,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,low,Truck
946,active,9/25/2020,8/24/2020,e50178da-dbde-4451-911c-c1a8a17fb1bd,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",high,Extra Large
947,active,5/20/2021,7/12/2020,07c44eea-0f0a-49d8-a261-2bb5a1ef4204,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,high,Economical
948,retired,6/15/2021,3/29/2020,e66f024c-001a-4c48-9bb3-56cadaa1f20d,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",low,Economical
949,inactive,5/16/2021,2/1/2020,d4e947b0-b3b6-4b0c-b6ba-4e4e84377238,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,low,Extra Large
950,inactive,1/9/2020,9/9/2021,1464a888-e91a-42cd-8627-5b32b7c8c599,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",medium,Economical
951,pending,10/2/2020,2/22/2021,453fb058-dd4a-4cf9-b7d3-3d8bbdfcee37,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",medium,Extra Large
952,active,6/26/2020,9/23/2020,dc3d243d-3a24-42df-aa38-cff73417bd75,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,high,Sport
953,inactive,3/3/2020,8/29/2020,4d7d7683-7502-42c7-a7b7-95a2abecd008,Sed ante. Vivamus tortor. Duis mattis egestas metus.,low,Sport
954,retired,12/8/2021,12/5/2021,d2a2431d-1b1c-4bde-8767-f8d3d96d20f9,Sed ante. Vivamus tortor. Duis mattis egestas metus.,medium,Extra Large
955,inactive,8/19/2020,4/2/2020,e1b2a571-acbb-40a0-915b-c545f228dd1a,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,medium,Economical
956,inactive,12/13/2020,7/25/2021,8b240389-2e90-402a-a84e-0bf84b303cf4,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",low,Van
957,retired,1/25/2020,4/2/2021,a24d0636-b925-43fe-a643-f31143f2a57b,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",high,Extra Large
958,retired,2/18/2021,3/14/2021,81d5909e-0004-4f55-9b50-7c70e9a5fe79,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",medium,Truck
959,inactive,10/19/2020,4/24/2020,f8534a9e-2f77-497c-b461-6d4808b7ad80,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,medium,Truck
960,pending,9/27/2020,12/4/2020,d695eff7-3a89-49c0-96eb-ebf30f07b89d,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",high,Van
961,pending,11/14/2020,4/7/2020,ac0e4ed2-f200-4e44-85ba-92adacb1b7c2,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,high,Economical
962,inactive,4/3/2020,10/13/2020,b76e3352-176a-44a8-bf6a-9c4452a8de56,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,low,Luxury
963,retired,9/23/2020,11/12/2021,88606d1c-4f36-42f4-8013-063e1883d80e,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",high,Truck
964,pending,11/21/2021,6/19/2020,e087db37-387d-47eb-addc-f16b1a52d60a,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",high,Extra Large
965,retired,7/26/2021,3/20/2020,1375aade-e657-42cc-8351-8280171c96ec,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,high,Van
966,pending,2/2/2020,4/21/2021,02478c61-436e-41f1-a845-549f7766f6b1,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,high,Sport
967,retired,12/18/2021,4/28/2021,34034707-cbe0-4c47-a39e-1adcd3588053,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,medium,Truck
968,inactive,8/11/2021,1/19/2020,1db955f1-ca83-4620-b172-78f46231c42f,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",low,Extra Large
969,active,10/18/2021,7/18/2020,5ccf415c-84ef-49a2-ad08-496fd9bcaaa9,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",high,Sport
970,active,9/28/2021,1/18/2021,bcf0fccb-6b52-44d3-8be4-1e743afd9fcc,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,high,Luxury
971,pending,1/5/2021,12/14/2021,4c17a115-1560-42c5-8b9b-0e715ff8c338,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",low,Van
972,active,8/14/2021,3/17/2021,13a936a6-f6b1-44db-9fc4-5915fa9e3a43,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,high,Luxury
973,active,7/2/2021,12/8/2021,69989565-f49a-466a-878c-1a6ee223d18f,In congue. Etiam justo. Etiam pretium iaculis justo.,low,Truck
974,inactive,4/4/2020,4/2/2020,cf7871cb-89f8-40b7-aaf2-68ae0b8f6d2e,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",medium,Economical
975,retired,4/10/2020,7/14/2020,e8b49180-8a65-4023-8db4-c15cf6f46020,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",high,Luxury
976,pending,11/3/2020,2/24/2021,2e50588c-d31e-4bda-b90d-ab7fe2c30927,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",high,Economical
